timestamp,scenario,device_id,participants,iterations,converged,final_value,carbon_intensity,fallback_used,satisfaction_person_alice,satisfaction_person_bob,preference_person_alice,preference_person_bob
653.2132606183433,fused,device_thermostat,"person_alice,person_bob",1,True,19.333333333333332,170.7590357124874,False,0.8095238095238094,0.9761904761904763,22.0,19.0
896.7690425536534,fused,device_thermostat,"person_alice,person_bob",1,True,20.0,161.2352341724842,False,0.8571428571428572,0.9285714285714286,22.0,19.0
989.7032080627912,fused,device_thermostat,"person_alice,person_bob",1,True,19.333333333333332,231.75910364256544,False,0.8095238095238094,0.9761904761904763,22.0,19.0
1056.2744827008867,fused,device_thermostat,"person_alice,person_bob",1,True,20.37735849056604,280.0,False,0.8840970350404314,0.9016172506738543,22.0,19.0
1774.33861250509,fused,device_thermostat,"person_alice,person_bob",1,True,20.37735849056604,337.09252571164404,False,0.8840970350404314,0.9016172506738543,22.0,19.0
1802.001,fused,device_shower,"person_alice,person_bob",1,True,18.67924528301887,304.8134260558705,False,0.4732704402515724,0.9433962264150942,25.0,18.0
1955.214097356174,fused,device_thermostat,"person_alice,person_bob",1,True,19.333333333333332,227.0231733763017,False,0.8095238095238094,0.9761904761904763,22.0,19.0
2093.060331881883,fused,device_thermostat,"person_alice,person_bob",1,True,19.333333333333332,121.77184106967513,False,0.8095238095238094,0.9761904761904763,22.0,19.0
2330.1511841388005,fused,device_thermostat,"person_alice,person_bob",1,True,20.0,221.08215882910764,False,0.8571428571428572,0.9285714285714286,22.0,19.0
2467.8610957630485,fused,device_thermostat,"person_alice,person_bob",1,True,19.393939393939394,280.0,False,0.8138528138528138,0.9718614718614719,22.0,19.0
2471.2088116237023,fused,device_thermostat,"person_alice,person_bob",1,True,20.37735849056604,280.0,False,0.8840970350404314,0.9016172506738543,22.0,19.0
